"Unnamed: 0","airport","airport_name","carrier_name","arr_delay","arr_flights","avg_delay"
"1397","MSN","Madison, WI: Dane County Regional-Truax Field","PSA",4043,525,7.70095238095238
"1398","MSN","Madison, WI: Dane County Regional-Truax Field","Piedmont",2518,356,7.07303370786517
"1399","MSN","Madison, WI: Dane County Regional-Truax Field","Republic",5560,1100,5.05454545454545
"1400","MSN","Madison, WI: Dane County Regional-Truax Field","SkyWest",20482,1962,10.4393476044852
"1401","MSN","Madison, WI: Dane County Regional-Truax Field","United",35128,1825,19.2482191780822
"1402","MSO","Missoula, MT: Missoula Montana","Allegiant",4911,330,14.8818181818182
"1403","MSO","Missoula, MT: Missoula Montana","American",3022,244,12.3852459016393
"1404","MSO","Missoula, MT: Missoula Montana","Delta",7902,563,14.0355239786856
"1405","MSO","Missoula, MT: Missoula Montana","Envoy",1442,257,5.61089494163424
"1406","MSO","Missoula, MT: Missoula Montana","Horizon",4486,1116,4.01971326164875
"1407","MSO","Missoula, MT: Missoula Montana","Mesa",915,44,20.7954545454545
"1408","MSO","Missoula, MT: Missoula Montana","SkyWest",11949,1614,7.40334572490706
"1409","MSO","Missoula, MT: Missoula Montana","United",16430,823,19.9635479951397
"1410","MSP","Minneapolis, MN: Minneapolis-St Paul International","Air Wisconsin",8053,527,15.280834914611
"1411","MSP","Minneapolis, MN: Minneapolis-St Paul International","Alaska",7280,891,8.1705948372615
"1412","MSP","Minneapolis, MN: Minneapolis-St Paul International","Allegiant",4119,425,9.69176470588235
"1413","MSP","Minneapolis, MN: Minneapolis-St Paul International","American",67343,4072,16.5380648330059
"1414","MSP","Minneapolis, MN: Minneapolis-St Paul International","Delta",732939,66978,10.9429812774344
"1415","MSP","Minneapolis, MN: Minneapolis-St Paul International","Endeavor",77224,7906,9.76777131292689
"1416","MSP","Minneapolis, MN: Minneapolis-St Paul International","Envoy",4567,481,9.49480249480249
"1417","MSP","Minneapolis, MN: Minneapolis-St Paul International","Frontier",13470,783,17.2030651340996
"1418","MSP","Minneapolis, MN: Minneapolis-St Paul International","United Express",50,1,50
"1419","MSP","Minneapolis, MN: Minneapolis-St Paul International","Horizon",356,80,4.45
"1420","MSP","Minneapolis, MN: Minneapolis-St Paul International","JetBlue",11650,540,21.5740740740741
"1421","MSP","Minneapolis, MN: Minneapolis-St Paul International","Mesa",9856,613,16.0783034257749
"1422","MSP","Minneapolis, MN: Minneapolis-St Paul International","PSA",4614,506,9.11857707509881
"1423","MSP","Minneapolis, MN: Minneapolis-St Paul International","Republic",7392,1303,5.67306216423638
"1424","MSP","Minneapolis, MN: Minneapolis-St Paul International","SkyWest",263969,23769,11.1055997307417
"1425","MSP","Minneapolis, MN: Minneapolis-St Paul International","Southwest",82871,7436,11.14456697149
"1426","MSP","Minneapolis, MN: Minneapolis-St Paul International","Spirit",17233,1597,10.7908578584847
"1427","MSP","Minneapolis, MN: Minneapolis-St Paul International","United",79767,5322,14.9881623449831
"1428","MSY","New Orleans, LA: Louis Armstrong New Orleans International","Alaska",4495,647,6.94744976816074
"1429","MSY","New Orleans, LA: Louis Armstrong New Orleans International","Allegiant",1724,106,16.2641509433962
"1430","MSY","New Orleans, LA: Louis Armstrong New Orleans International","American",115652,6319,18.3022630163
"1431","MSY","New Orleans, LA: Louis Armstrong New Orleans International","Delta",80307,7126,11.2695761998316
"1432","MSY","New Orleans, LA: Louis Armstrong New Orleans International","Endeavor",22,5,4.4
"1433","MSY","New Orleans, LA: Louis Armstrong New Orleans International","Envoy",22968,1713,13.4080560420315
"1434","MSY","New Orleans, LA: Louis Armstrong New Orleans International","Frontier",13705,708,19.3573446327684
"1435","MSY","New Orleans, LA: Louis Armstrong New Orleans International","JetBlue",38184,1839,20.7634584013051
"1436","MSY","New Orleans, LA: Louis Armstrong New Orleans International","Mesa",6390,499,12.8056112224449
"1437","MSY","New Orleans, LA: Louis Armstrong New Orleans International","PSA",5533,519,10.6608863198459
"1438","MSY","New Orleans, LA: Louis Armstrong New Orleans International","Republic",2789,659,4.23216995447648
"1439","MSY","New Orleans, LA: Louis Armstrong New Orleans International","SkyWest",1171,90,13.0111111111111
"1440","MSY","New Orleans, LA: Louis Armstrong New Orleans International","Southwest",218735,19291,11.3387071691462
"1441","MSY","New Orleans, LA: Louis Armstrong New Orleans International","Spirit",83684,4250,19.6903529411765
"1442","MSY","New Orleans, LA: Louis Armstrong New Orleans International","United",92921,6358,14.6148159798679
"1443","MTJ","Montrose/Delta, CO: Montrose Regional","American",6271,547,11.4643510054845
"1444","MTJ","Montrose/Delta, CO: Montrose Regional","Delta",889,102,8.7156862745098
"1445","MTJ","Montrose/Delta, CO: Montrose Regional","Envoy",40,27,1.48148148148148
"1446","MTJ","Montrose/Delta, CO: Montrose Regional","Mesa",3053,186,16.4139784946237
"1447","MTJ","Montrose/Delta, CO: Montrose Regional","SkyWest",13468,1028,13.1011673151751
"1448","MTJ","Montrose/Delta, CO: Montrose Regional","Southwest",6011,633,9.49605055292259
"1449","MTJ","Montrose/Delta, CO: Montrose Regional","United",4813,353,13.6345609065156
"1450","MVY","Martha's Vineyard, MA: Martha's Vineyard Airport","Envoy",198,19,10.4210526315789
"1451","MVY","Martha's Vineyard, MA: Martha's Vineyard Airport","JetBlue",15487,683,22.6749633967789
"1452","MVY","Martha's Vineyard, MA: Martha's Vineyard Airport","Republic",5569,456,12.2127192982456
"1453","MYR","Myrtle Beach, SC: Myrtle Beach International","Allegiant",14140,994,14.2253521126761
"1454","MYR","Myrtle Beach, SC: Myrtle Beach International","American",20347,979,20.7834525025536
"1455","MYR","Myrtle Beach, SC: Myrtle Beach International","CommuteAir",106,23,4.60869565217391
"1456","MYR","Myrtle Beach, SC: Myrtle Beach International","Delta",17987,1907,9.43209229155742
"1457","MYR","Myrtle Beach, SC: Myrtle Beach International","Endeavor",9247,712,12.9873595505618
"1458","MYR","Myrtle Beach, SC: Myrtle Beach International","Envoy",1524,228,6.68421052631579
"1459","MYR","Myrtle Beach, SC: Myrtle Beach International","Frontier",2452,152,16.1315789473684
"1460","MYR","Myrtle Beach, SC: Myrtle Beach International","United Express",761,27,28.1851851851852
"1461","MYR","Myrtle Beach, SC: Myrtle Beach International","PSA",21604,2152,10.0390334572491
"1462","MYR","Myrtle Beach, SC: Myrtle Beach International","Piedmont",2340,239,9.7907949790795
"1463","MYR","Myrtle Beach, SC: Myrtle Beach International","Republic",4739,702,6.75071225071225
"1464","MYR","Myrtle Beach, SC: Myrtle Beach International","Southwest",26724,2321,11.5140025850926
"1465","MYR","Myrtle Beach, SC: Myrtle Beach International","Spirit",59353,4036,14.7058969276511
"1466","MYR","Myrtle Beach, SC: Myrtle Beach International","United",2923,244,11.9795081967213
"1467","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis","Delta",3094,412,7.50970873786408
"1468","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis","Endeavor",893,157,5.68789808917197
"1469","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis","PSA",3814,428,8.91121495327103
"1470","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis","Piedmont",11172,1277,8.74862960062647
"1471","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis","SkyWest",1782,161,11.0683229813665
"1472","OAK","Oakland, CA: Metro Oakland International","Alaska",7400,779,9.49935815147625
"1473","OAK","Oakland, CA: Metro Oakland International","Allegiant",1436,216,6.64814814814815
"1474","OAK","Oakland, CA: Metro Oakland International","Delta",6983,622,11.2266881028939
"1475","OAK","Oakland, CA: Metro Oakland International","Frontier",3896,159,24.503144654088
"1476","OAK","Oakland, CA: Metro Oakland International","Hawaiian",14680,1016,14.4488188976378
"1477","OAK","Oakland, CA: Metro Oakland International","Horizon",1814,600,3.02333333333333
"1478","OAK","Oakland, CA: Metro Oakland International","SkyWest",11071,1993,5.55494229804315
"1479","OAK","Oakland, CA: Metro Oakland International","Southwest",365866,38424,9.521809285863
"1480","OAK","Oakland, CA: Metro Oakland International","Spirit",45258,2728,16.5901759530792
"1481","OGG","Kahului, HI: Kahului Airport","Alaska",24649,2622,9.40083905415713
"1482","OGG","Kahului, HI: Kahului Airport","American",16299,1477,11.0352064996615
"1483","OGG","Kahului, HI: Kahului Airport","Delta",13859,1157,11.9783923941227
"1484","OGG","Kahului, HI: Kahului Airport","Hawaiian",138137,15263,9.05044879774618
"1485","OGG","Kahului, HI: Kahului Airport","Southwest",51383,7539,6.81562541451121
"1486","OGG","Kahului, HI: Kahului Airport","United",24458,1974,12.3900709219858
"1487","OKC","Oklahoma City, OK: Will Rogers World","Air Wisconsin",0,26,0
"1488","OKC","Oklahoma City, OK: Will Rogers World","Alaska",2854,331,8.62235649546828
"1489","OKC","Oklahoma City, OK: Will Rogers World","Allegiant",2098,190,11.0421052631579
"1490","OKC","Oklahoma City, OK: Will Rogers World","American",62026,2923,21.219979473144
"1491","OKC","Oklahoma City, OK: Will Rogers World","CommuteAir",433,42,10.3095238095238
"1492","OKC","Oklahoma City, OK: Will Rogers World","Delta",14431,1719,8.39499709133217
"1493","OKC","Oklahoma City, OK: Will Rogers World","Endeavor",333,55,6.05454545454545
"1494","OKC","Oklahoma City, OK: Will Rogers World","Envoy",12998,1193,10.8952221290863
"1495","OKC","Oklahoma City, OK: Will Rogers World","Frontier",4293,378,11.3571428571429
"1496","OKC","Oklahoma City, OK: Will Rogers World","United Express",23,2,11.5
"1497","OKC","Oklahoma City, OK: Will Rogers World","Mesa",54779,1751,31.2844089091947
"1498","OKC","Oklahoma City, OK: Will Rogers World","PSA",2672,234,11.4188034188034
"1499","OKC","Oklahoma City, OK: Will Rogers World","Republic",9114,867,10.5121107266436
"1500","OKC","Oklahoma City, OK: Will Rogers World","SkyWest",96841,6226,15.554288467716
"1501","OKC","Oklahoma City, OK: Will Rogers World","Southwest",81974,6929,11.8305671814115
"1502","OKC","Oklahoma City, OK: Will Rogers World","United",3160,277,11.4079422382671
"1503","OMA","Omaha, NE: Eppley Airfield","Air Wisconsin",6253,343,18.2303206997085
"1504","OMA","Omaha, NE: Eppley Airfield","Alaska",2920,406,7.19211822660098
"1505","OMA","Omaha, NE: Eppley Airfield","Allegiant",4561,536,8.50932835820896
"1506","OMA","Omaha, NE: Eppley Airfield","American",46324,2686,17.2464631422189
"1507","OMA","Omaha, NE: Eppley Airfield","Delta",18298,2039,8.97400686611084
"1508","OMA","Omaha, NE: Eppley Airfield","Endeavor",5980,427,14.0046838407494
"1509","OMA","Omaha, NE: Eppley Airfield","Envoy",2606,281,9.27402135231317
"1510","OMA","Omaha, NE: Eppley Airfield","Frontier",7222,382,18.9057591623037
"1511","OMA","Omaha, NE: Eppley Airfield","United Express",63,11,5.72727272727273
"1512","OMA","Omaha, NE: Eppley Airfield","Mesa",3237,199,16.2663316582915
"1513","OMA","Omaha, NE: Eppley Airfield","Republic",14071,1595,8.82194357366771
"1514","OMA","Omaha, NE: Eppley Airfield","SkyWest",30195,3570,8.45798319327731
"1515","OMA","Omaha, NE: Eppley Airfield","Southwest",91428,7530,12.1418326693227
"1516","OMA","Omaha, NE: Eppley Airfield","United",53288,3129,17.0303611377437
"1517","OME","Nome, AK: Nome Airport","Alaska",3858,538,7.17100371747212
"1518","OME","Nome, AK: Nome Airport","Horizon",1782,186,9.58064516129032
"1519","ONT","Ontario, CA: Ontario International","Alaska",13607,1566,8.68901660280971
"1520","ONT","Ontario, CA: Ontario International","American",56091,3007,18.6534752244762
"1521","ONT","Ontario, CA: Ontario International","Delta",32071,2421,13.2470053696819
"1522","ONT","Ontario, CA: Ontario International","Envoy",176,90,1.95555555555556
"1523","ONT","Ontario, CA: Ontario International","Frontier",49743,2325,21.3948387096774
"1524","ONT","Ontario, CA: Ontario International","Hawaiian",6327,365,17.3342465753425
"1525","ONT","Ontario, CA: Ontario International","Horizon",217,72,3.01388888888889
"1526","ONT","Ontario, CA: Ontario International","JetBlue",12471,365,34.1671232876712
"1527","ONT","Ontario, CA: Ontario International","Mesa",189,7,27
"1528","ONT","Ontario, CA: Ontario International","SkyWest",14225,1798,7.91156840934372
"1529","ONT","Ontario, CA: Ontario International","Southwest",118353,11310,10.4644562334218
"1530","ONT","Ontario, CA: Ontario International","United",14576,1077,13.5338904363974
"1531","ORD","Chicago, IL: Chicago O'Hare International","Air Wisconsin",565251,26083,21.6712418050071
"1532","ORD","Chicago, IL: Chicago O'Hare International","Alaska",32882,3149,10.4420450936805
"1533","ORD","Chicago, IL: Chicago O'Hare International","American",838945,48383,17.3396647582829
"1534","ORD","Chicago, IL: Chicago O'Hare International","Delta",164068,11557,14.1964177554729
"1535","ORD","Chicago, IL: Chicago O'Hare International","Endeavor",363,28,12.9642857142857
"1536","ORD","Chicago, IL: Chicago O'Hare International","Envoy",374680,26842,13.9587214067506
"1537","ORD","Chicago, IL: Chicago O'Hare International","Frontier",12912,875,14.7565714285714
"1538","ORD","Chicago, IL: Chicago O'Hare International","United Express",78711,6715,11.7216679076694
"1539","ORD","Chicago, IL: Chicago O'Hare International","Horizon",7000,463,15.1187904967603
"1540","ORD","Chicago, IL: Chicago O'Hare International","JetBlue",17487,994,17.592555331992
"1541","ORD","Chicago, IL: Chicago O'Hare International","PSA",484,1,484
"1542","ORD","Chicago, IL: Chicago O'Hare International","Piedmont",46243,2954,15.6543669600542
"1543","ORD","Chicago, IL: Chicago O'Hare International","Republic",108415,13975,7.75778175313059
"1544","ORD","Chicago, IL: Chicago O'Hare International","SkyWest",897997,50622,17.7392635612975
"1545","ORD","Chicago, IL: Chicago O'Hare International","Southwest",108917,9817,11.0947336253438
"1546","ORD","Chicago, IL: Chicago O'Hare International","Spirit",176876,8121,21.7800763452777
"1547","ORD","Chicago, IL: Chicago O'Hare International","United",1131823,84528,13.3899181336362
"1548","ORF","Norfolk, VA: Norfolk International","Air Wisconsin",4239,139,30.4964028776978
"1549","ORF","Norfolk, VA: Norfolk International","Allegiant",9387,281,33.4056939501779
"1550","ORF","Norfolk, VA: Norfolk International","American",68695,2815,24.4031971580817
"1551","ORF","Norfolk, VA: Norfolk International","CommuteAir",694,76,9.13157894736842
"1552","ORF","Norfolk, VA: Norfolk International","Delta",28727,2418,11.8804797353184
"1553","ORF","Norfolk, VA: Norfolk International","Endeavor",32945,2564,12.8490639625585
"1554","ORF","Norfolk, VA: Norfolk International","Envoy",3563,236,15.0974576271186
"1555","ORF","Norfolk, VA: Norfolk International","Frontier",6433,313,20.5527156549521
"1556","ORF","Norfolk, VA: Norfolk International","United Express",2673,202,13.2326732673267
"1557","ORF","Norfolk, VA: Norfolk International","Mesa",3988,422,9.45023696682464
"1558","ORF","Norfolk, VA: Norfolk International","PSA",36322,2679,13.5580440462859
"1559","ORF","Norfolk, VA: Norfolk International","Piedmont",1053,203,5.1871921182266
"1560","ORF","Norfolk, VA: Norfolk International","Republic",29337,3928,7.46868635437882
"1561","ORF","Norfolk, VA: Norfolk International","SkyWest",2115,154,13.7337662337662
"1562","ORF","Norfolk, VA: Norfolk International","Southwest",33617,2836,11.8536671368124
"1563","ORF","Norfolk, VA: Norfolk International","Spirit",10778,642,16.7881619937695
"1564","ORF","Norfolk, VA: Norfolk International","United",40965,2346,17.4616368286445
"1565","ORH","Worcester, MA: Worcester Regional","Endeavor",2713,299,9.07357859531773
"1566","ORH","Worcester, MA: Worcester Regional","JetBlue",17430,838,20.799522673031
"1567","ORH","Worcester, MA: Worcester Regional","Republic",925,355,2.6056338028169
"1568","OTH","North Bend/Coos Bay, OR: Southwest Oregon Regional","SkyWest",4721,356,13.2612359550562
"1569","OTZ","Kotzebue, AK: Ralph Wien Memorial","Alaska",3087,527,5.85768500948767
"1570","OTZ","Kotzebue, AK: Ralph Wien Memorial","Horizon",2727,197,13.8426395939086
"1571","OWB","Owensboro, KY: Owensboro Daviess County Regional","Allegiant",1213,43,28.2093023255814
"1572","PAE","Everett, WA: Snohomish County","Alaska",5773,746,7.73860589812332
